<TICKER>	<PER>	<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<VOL>
FXMM	D	20190719	000000	1540.5000000	1540.5000000	1540.0000000	1540.1000000	9354
FXMM	D	20190722	000000	1540.2000000	1541.9000000	1540.0000000	1540.9000000	18595
FXMM	D	20190723	000000	1540.2000000	1541.7000000	1540.2000000	1541.0000000	27198
FXMM	D	20190724	000000	1540.2000000	1541.6000000	1540.0000000	1541.5000000	9150
FXMM	D	20190725	000000	1541.5000000	1541.8000000	1540.5000000	1541.6000000	9972
FXMM	D	20190726	000000	1541.8000000	1542.7000000	1541.5000000	1541.8000000	12917
FXMM	D	20190729	000000	1542.4000000	1544.4000000	1540.2000000	1542.8000000	10540
FXMM	D	20190730	000000	1542.5000000	1543.5000000	1542.0000000	1542.2000000	4294
FXMM	D	20190731	000000	1541.1000000	1542.7000000	1541.1000000	1542.7000000	2858
FXMM	D	20190801	000000	1542.0000000	1544.0000000	1542.0000000	1543.4000000	9665
FXMM	D	20190802	000000	1544.7000000	1544.8000000	1542.5000000	1543.9000000	15154
FXMM	D	20190805	000000	1542.5000000	1545.0000000	1542.0000000	1544.6000000	17506
FXMM	D	20190806	000000	1544.6000000	1547.5000000	1543.2000000	1545.3000000	22417
FXMM	D	20190807	000000	1545.1000000	1546.1000000	1544.3000000	1544.5000000	77136
FXMM	D	20190808	000000	1544.6000000	1547.0000000	1544.5000000	1545.3000000	4940
FXMM	D	20190809	000000	1544.2000000	1546.6000000	1544.2000000	1545.6000000	14281
FXMM	D	20190812	000000	1545.6000000	1547.4000000	1545.6000000	1546.3000000	12019
FXMM	D	20190813	000000	1547.4000000	1547.4000000	1545.9000000	1545.9000000	11070
FXMM	D	20190814	000000	1547.1000000	1547.1000000	1545.5000000	1546.1000000	8637
FXMM	D	20190815	000000	1546.3000000	1547.5000000	1546.3000000	1547.2000000	11327
FXMM	D	20190816	000000	1547.5000000	1547.7000000	1546.0000000	1547.6000000	3309
